Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2015-01-26,2015,1,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,04,2015-04,27.0,27.62,26.7,27.49,1905000.0,26.49,0.0319070042556544,24.082857142857137,24.104999999999997
2015-01-27,2015,1,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,04,2015-04,27.25,27.66,26.86,27.31,1432700.0,26.31,-0.00654795659899432,24.293571428571422,24.234705882352937
2015-01-28,2015,1,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,04,2015-04,27.58,27.65,25.33,25.63,2081800.0,24.69,-0.06151584045776104,24.381428571428565,24.259999999999998
2015-01-29,2015,1,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,04,2015-04,25.6,26.67,25.11,26.62,2181500.0,25.65,0.03862662933138661,24.456428571428564,24.33315789473684
2015-01-30,2015,1,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,04,2015-04,21.36,22.0,18.59,19.44,12586900.0,18.73,-0.2697220435823193,24.064999999999994,24.052999999999997
2015-02-02,2015,2,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,05,2015-05,20.02,20.86,18.37,19.1,4986800.0,18.4,-0.017489764525534857,23.71214285714285,23.78380952380952
2015-02-03,2015,2,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,05,2015-05,19.15,19.39,18.38,18.72,4000800.0,18.04,-0.019895208625088423,23.323571428571423,23.522727272727266
2015-02-04,2015,2,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,05,2015-05,19.08,19.49,19.01,19.12,3265100.0,18.42,0.02136742330311958,23.00214285714285,23.300869565217386
2015-02-05,2015,2,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,05,2015-05,19.24,19.29,18.52,18.95,2443100.0,18.26,-0.008891240734818173,22.639999999999993,23.090833333333325
2015-02-06,2015,2,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,05,2015-05,18.74,19.32,18.63,18.93,2366500.0,18.24,-0.0010552893479707226,22.28428571428571,22.896799999999995
2015-02-09,2015,2,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,06,2015-06,18.75,18.99,18.44,18.84,1745700.0,18.15,-0.004754341588943944,21.879285714285707,22.714230769230763
2015-02-10,2015,2,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,06,2015-06,18.9,19.18,18.2,18.34,3710900.0,17.67,-0.026539523748881466,21.404999999999994,22.5274074074074
2015-02-11,2015,2,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,06,2015-06,18.46,19.0,18.46,18.7,2006300.0,18.02,0.019629377814414317,20.909999999999993,22.366428571428564
2015-02-12,2015,2,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,06,2015-06,18.74,19.05,18.23,19.04,2306000.0,18.35,0.01818187399889548,20.38714285714285,22.22793103448275
2015-02-13,2015,2,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,06,2015-06,18.77,18.99,18.36,18.72,1919100.0,18.04,-0.016806687741307003,19.783571428571424,22.088333333333324
2015-02-17,2015,2,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,07,2015-07,18.62,18.96,18.46,18.5,2650100.0,17.82,-0.011752072242029232,19.17714285714285,21.950645161290318
2015-02-18,2015,2,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,07,2015-07,18.62,18.74,18.01,18.71,2220500.0,18.03,0.011351132657515084,18.70142857142856,21.828124999999993
2015-02-19,2015,2,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,07,2015-07,18.95,19.07,18.11,18.16,2815400.0,17.5,-0.029395993775374274,18.119285714285706,21.69696969696969
2015-02-20,2015,2,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,07,2015-07,18.3,18.79,18.14,18.75,2038900.0,18.07,0.032489009834247184,18.07214285714285,21.590294117647055
2015-02-23,2015,2,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,08,2015-08,18.85,18.98,18.52,18.73,1775000.0,18.05,-0.0010666512945565199,18.04714285714285,21.489142857142852
2015-02-24,2015,2,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,08,2015-08,18.48,19.52,18.46,19.44,1858000.0,18.73,0.037907135328965724,18.096428571428564,21.412499999999994
2015-02-25,2015,2,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,08,2015-08,19.45,19.72,18.87,18.99,1862200.0,18.3,-0.02314816983423451,18.087857142857132,21.32837837837837
2015-02-26,2015,2,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,08,2015-08,19.06,19.35,18.8,18.99,1335100.0,18.3,0.0,18.090714285714277,21.248684210526307
2015-02-27,2015,2,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,08,2015-08,18.87,19.11,18.5,18.51,1424600.0,17.83,-0.025276409091397167,18.06142857142856,21.161025641025635
2015-03-02,2015,3,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,09,2015-09,18.5,18.93,18.5,18.61,1919000.0,17.93,0.005402513800922382,18.045714285714276,21.080249999999992
2015-03-03,2015,3,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,09,2015-09,18.45,18.95,18.38,18.81,1907000.0,18.12,0.010746754220677834,18.07785714285713,21.008048780487798
2015-03-04,2015,3,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,09,2015-09,18.67,18.94,18.5,18.55,1442000.0,17.87,-0.013822446792299048,18.067142857142844,20.933333333333326
2015-03-05,2015,3,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,09,2015-09,18.62,18.97,18.45,18.94,1177900.0,18.25,0.021024437214554714,18.059999999999988,20.870930232558134
2015-03-06,2015,3,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,09,2015-09,18.72,19.41,18.68,19.02,1529500.0,18.33,0.004223803471687937,18.080714285714276,20.813181818181814
2015-03-09,2015,3,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,10,2015-10,19.02,19.41,18.93,19.2,1443700.0,18.5,0.009463689565004207,18.129285714285707,20.761777777777773
2015-03-10,2015,3,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,10,2015-10,19.05,19.3,18.59,18.81,1414700.0,18.12,-0.020312567661475045,18.13571428571428,20.704347826086952
2015-03-11,2015,3,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,10,2015-10,18.81,19.12,18.66,19.01,1282600.0,18.32,0.010632699951420799,18.19428571428571,20.65361702127659
2015-03-12,2015,3,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,10,2015-10,19.02,19.35,18.98,19.2,1676800.0,18.5,0.009994751661973611,18.224999999999994,20.608749999999997
2015-03-13,2015,3,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,10,2015-10,19.28,19.48,19.21,19.42,1492700.0,18.71,0.011458477248216914,18.27214285714285,20.569999999999997
2015-03-16,2015,3,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,11,2015-11,19.6,19.75,19.44,19.56,2163500.0,18.85,0.007208753866911,18.28071428571428,20.535599999999995
2015-03-17,2015,3,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,11,2015-11,19.77,20.23,19.66,20.15,2111100.0,19.41,0.03016382658418415,18.359999999999992,20.436799999999995
2015-03-18,2015,3,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,11,2015-11,20.19,21.14,20.19,21.08,2401800.0,20.31,0.04615381592546175,18.503571428571423,20.359599999999997
2015-03-19,2015,3,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,11,2015-11,21.13,21.28,20.89,21.18,1863900.0,20.41,0.004743858320571226,18.687857142857137,20.300599999999996
2015-03-20,2015,3,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,11,2015-11,21.12,21.18,20.61,21.03,1503800.0,20.26,-0.007082284036835529,18.85428571428571,20.2366
2015-03-23,2015,3,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,12,2015-12,20.96,21.04,20.41,20.5,971200.0,19.75,-0.025201871669457532,18.97071428571428,20.139599999999998
2015-03-24,2015,3,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,12,2015-12,20.64,22.02,20.42,21.95,2489500.0,21.15,0.07073168988828016,19.20499999999999,20.0784
2015-03-25,2015,3,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,12,2015-12,22.49,22.49,21.15,21.19,1842000.0,20.42,-0.034624182599815034,19.359999999999992,20.019999999999996
2015-03-26,2015,3,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,12,2015-12,20.79,21.37,20.3,21.08,1162100.0,20.31,-0.0051911926103604955,19.501428571428566,19.956599999999995
2015-03-27,2015,3,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,12,2015-12,21.11,22.04,21.11,21.89,1049100.0,21.09,0.03842500823573469,19.686428571428564,19.919999999999998
2015-03-30,2015,3,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,13,2015-13,21.98,22.25,21.71,22.1,1307900.0,21.29,0.009593418927095865,19.91285714285714,19.879199999999997
2015-03-31,2015,3,31,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,13,2015-13,22.07,22.17,21.6,22.03,1291600.0,21.23,-0.0031674199227945676,20.120714285714282,19.839399999999998
2015-04-01,2015,4,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,13,2015-13,21.71,21.92,21.25,21.35,1092200.0,20.57,-0.03086691380733364,20.268571428571423,19.774399999999996
2015-04-02,2015,4,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,13,2015-13,21.35,21.9,21.26,21.47,814100.0,20.69,0.0056205273400575795,20.409999999999997,19.701999999999998
2015-04-06,2015,4,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,14,2015-14,21.18,21.35,20.88,21.02,866900.0,20.25,-0.020959498611757388,20.509999999999994,19.607999999999997
2015-04-07,2015,4,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,14,2015-14,21.09,21.64,20.86,21.38,871000.0,20.6,0.01712648772329861,20.594999999999995,19.5066
2015-04-08,2015,4,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,14,2015-14,21.47,22.03,21.22,21.98,715800.0,21.18,0.028063671047980243,20.65714285714285,19.400399999999998
2015-04-09,2015,4,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,14,2015-14,21.91,22.13,21.05,21.32,1320000.0,20.54,-0.0300273151624324,20.666428571428565,19.284999999999997
2015-04-10,2015,4,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,14,2015-14,21.42,21.67,21.13,21.36,659400.0,20.58,0.001876238457122259,20.68928571428571,19.202799999999996
2015-04-13,2015,4,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,15,2015-15,21.24,21.66,21.1,21.42,615100.0,20.64,0.002808948152761337,20.752857142857135,19.1026
2015-04-14,2015,4,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,15,2015-15,21.51,21.65,21.2,21.27,697100.0,20.49,-0.007002838786377974,20.705714285714283,19.1378
2015-04-15,2015,4,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,15,2015-15,21.49,21.66,21.23,21.28,572100.0,20.5,0.0004701855194586546,20.711428571428566,19.179799999999997
2015-04-16,2015,4,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,15,2015-15,21.25,21.75,21.24,21.45,583800.0,20.67,0.007988839179191798,20.737142857142853,19.2324
2015-04-17,2015,4,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,15,2015-15,21.29,21.62,21.11,21.17,796200.0,20.4,-0.013053700178808358,20.687857142857137,19.272
2015-04-20,2015,4,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,16,2015-16,21.27,21.83,21.06,21.82,907900.0,21.02,0.030703709868358242,20.668571428571422,19.327199999999998
2015-04-21,2015,4,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,16,2015-16,21.8,22.32,21.76,22.22,979700.0,21.41,0.018331815079494884,20.681428571428565,19.390599999999996
2015-04-22,2015,4,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,16,2015-16,22.27,22.27,21.7,22.02,1330900.0,21.22,-0.009000770985569728,20.727857142857136,19.451999999999998
2015-04-23,2015,4,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,16,2015-16,22.0,22.0,21.28,21.5,2188600.0,20.72,-0.023614913349714217,20.72999999999999,19.512999999999998
2015-04-24,2015,4,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,16,2015-16,22.25,24.33,22.18,23.6,4035800.0,22.74,0.09767447984427058,20.907857142857132,19.6074
2015-04-27,2015,4,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,17,2015-17,23.88,24.55,23.58,23.9,1620100.0,23.03,0.012711763821189104,21.081428571428564,19.701
2015-04-28,2015,4,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,17,2015-17,23.8,24.76,23.35,24.1,1612200.0,23.22,0.008368163061854395,21.227142857142848,19.8046
2015-04-29,2015,4,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,17,2015-17,23.9,23.93,23.19,23.34,1490800.0,22.49,-0.03153522710564638,21.366428571428564,19.898
2015-04-30,2015,4,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,17,2015-17,23.25,23.82,23.0,23.08,833200.0,22.24,-0.011139683390794075,21.484999999999992,19.9822
2015-05-01,2015,5,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,17,2015-17,23.31,24.35,23.3,23.95,1034800.0,23.08,0.037694988348087266,21.65928571428571,20.0938
2015-05-04,2015,5,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,18,2015-18,24.05,24.35,23.71,24.05,950100.0,23.17,0.004175305122107176,21.85071428571428,20.195800000000002
2015-05-05,2015,5,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,18,2015-18,23.91,24.12,23.6,23.66,1264300.0,22.8,-0.016216189075804577,22.014999999999993,20.290800000000004
2015-05-06,2015,5,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,18,2015-18,23.65,23.65,22.81,23.33,814200.0,22.48,-0.013947599322323811,22.144285714285708,20.365800000000004
2015-05-07,2015,5,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,18,2015-18,23.24,24.69,23.2,24.4,1261500.0,23.51,0.0458636715730818,22.366428571428568,20.470000000000006
2015-05-08,2015,5,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,18,2015-18,24.5,25.08,24.36,24.74,1108200.0,23.84,0.013934550651610866,22.56785714285714,20.580800000000004
2015-05-11,2015,5,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,19,2015-19,24.68,25.33,24.64,24.97,1381000.0,24.06,0.009296590895270018,22.75714285714285,20.705400000000004
2015-05-12,2015,5,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,19,2015-19,24.77,24.92,24.27,24.85,1419100.0,23.94,-0.0048056977699859615,22.95142857142857,20.825600000000005
2015-05-13,2015,5,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,19,2015-19,25.05,25.33,24.77,24.84,726700.0,23.93,-0.00040244849921844406,23.180714285714284,20.941800000000008
2015-05-14,2015,5,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,19,2015-19,24.99,25.64,24.9,25.38,859500.0,24.45,0.02173905593887593,23.30285714285714,21.07340000000001
2015-05-15,2015,5,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,19,2015-19,25.46,25.68,25.14,25.41,760000.0,24.48,0.0011819771340384477,23.406428571428567,21.19800000000001
2015-05-18,2015,5,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,20,2015-20,25.41,25.95,25.22,25.44,1273900.0,24.51,0.0011808933359145346,23.49857142857142,21.32160000000001
2015-05-19,2015,5,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,20,2015-20,25.69,26.1,25.29,25.39,925800.0,24.46,-0.001965574740356968,23.639285714285705,21.440800000000014
2015-05-20,2015,5,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,20,2015-20,25.38,25.49,23.64,24.44,2125800.0,23.55,-0.03741619622042602,23.732857142857135,21.549400000000013
2015-05-21,2015,5,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,20,2015-20,24.49,25.0,24.34,24.78,1322000.0,23.88,0.0139114995935945,23.789999999999992,21.660600000000017
2015-05-22,2015,5,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,20,2015-20,24.78,24.89,24.45,24.61,970700.0,23.71,-0.006860312561387638,23.82857142857142,21.76480000000002
2015-05-26,2015,5,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,21,2015-21,24.6,24.73,23.13,23.14,1594200.0,22.3,-0.059731798488745214,23.792857142857134,21.83660000000002
2015-05-27,2015,5,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,21,2015-21,24.14,25.35,24.1,25.17,3522800.0,24.25,0.08772693753453997,23.919285714285703,21.94460000000002
2015-05-28,2015,5,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,21,2015-21,25.05,25.19,24.47,24.76,6408200.0,23.86,-0.01628927211653186,23.944285714285705,22.033600000000014
2015-05-29,2015,5,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,21,2015-21,24.55,24.91,24.16,24.22,2116200.0,23.34,-0.021809374149273753,23.908571428571417,22.094200000000015
2015-06-01,2015,6,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,22,2015-22,24.24,24.83,24.22,24.56,1932300.0,23.66,0.014037782051522951,23.879999999999992,22.159200000000013
2015-06-02,2015,6,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,22,2015-22,24.25,24.32,23.93,24.15,1422500.0,23.27,-0.016693613213095815,23.83214285714285,22.219400000000014
2015-06-03,2015,6,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,22,2015-22,24.12,24.35,23.68,23.82,1261600.0,22.95,-0.01366468547320887,23.762142857142845,22.283400000000015
2015-06-04,2015,6,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,22,2015-22,23.79,24.04,23.21,23.4,1195800.0,22.55,-0.01763215452105016,23.626428571428562,22.311400000000013
